CustomerID,Cluster,SegmentLabel,Recency,Frequency,Monetary,AvgOrderValue
12963,4,Champions (High-Value Loyal),8,8,1856.63,232.07875
12965,3,Loyal Customers,89,1,771.91,771.91
12966,0,Potential Loyalists,10,1,160.18,160.18
12967,2,At-Risk (High Value),358,2,1660.9,830.45
12968,0,Potential Loyalists,112,1,135.95,135.95
12970,1,Loyal Customers,7,4,452.24,113.06
12971,4,Champions (High-Value Loyal),4,86,11189.91,130.11523255813952
12974,0,Potential Loyalists,198,1,144.8,144.8
12976,3,Loyal Customers,212,1,738.6,738.6
12977,0,Potential Loyalists,156,1,39.239999999999995,39.239999999999995
12980,4,Champions (High-Value Loyal),158,9,7374.900000000001,819.4333333333334
12981,1,Loyal Customers,30,2,372.22,186.11
12982,2,At-Risk (High Value),243,1,390.54,390.54
12984,0,Potential Loyalists,19,1,97.5,97.5
12985,3,Loyal Customers,1,2,1239.38,619.69
12987,1,Loyal Customers,74,2,558.7,279.35
12988,2,At-Risk (High Value),292,1,535.32,535.32
12989,4,Champions (High-Value Loyal),3,15,6924.11,461.6073333333333
12990,1,Loyal Customers,31,3,409.5,136.5
12991,1,Loyal Customers,23,2,503.76,251.88
12993,1,Loyal Customers,23,4,414.76,103.69
12994,1,Loyal Customers,4,3,974.4200000000001,324.8066666666667
12995,0,Potential Loyalists,85,1,211.32,211.32
12997,1,Loyal Customers,22,4,1226.89,306.7225
12999,2,At-Risk (High Value),196,3,455.88,151.96
13000,1,Loyal Customers,107,3,534.85,178.28333333333333
13001,4,Champions (High-Value Loyal),4,13,9818.82,755.2938461538462
13002,2,At-Risk (High Value),318,1,120.94999999999999,120.94999999999999
13003,0,Potential Loyalists,106,3,149.05,49.68333333333334
13004,4,Champions (High-Value Loyal),12,18,5655.91,314.21722222222223
13005,2,At-Risk (High Value),174,2,513.7,256.85
13006,0,Potential Loyalists,56,1,81.57,81.57
13008,2,At-Risk (High Value),323,1,229.46999999999997,229.46999999999997
13011,0,Potential Loyalists,372,1,50.550000000000004,50.550000000000004
13012,4,Champions (High-Value Loyal),9,8,1661.8400000000001,207.73000000000002
13013,4,Champions (High-Value Loyal),1,13,4810.9400000000005,370.07230769230773
13014,4,Champions (High-Value Loyal),11,10,3466.2799999999997,346.628
13015,4,Champions (High-Value Loyal),53,5,3346.2799999999997,669.256
13016,1,Loyal Customers,73,3,789.89,263.2966666666667
13017,0,Potential Loyalists,7,1,204.0,204.0
13018,4,Champions (High-Value Loyal),16,28,7277.7,259.91785714285714
13021,4,Champions (High-Value Loyal),4,9,2616.38,290.7088888888889
13023,1,Loyal Customers,64,2,689.9000000000001,344.95000000000005
13026,1,Loyal Customers,1,5,975.36,195.072
13027,3,Loyal Customers,114,6,6912.0,1152.0
13028,3,Loyal Customers,23,2,661.3199999999999,330.65999999999997
13029,1,Loyal Customers,31,3,1247.5,415.8333333333333
13030,1,Loyal Customers,11,2,799.48,399.74
13032,3,Loyal Customers,52,2,1010.1800000000001,505.09000000000003
13033,2,At-Risk (High Value),357,1,190.55,190.55
13034,1,Loyal Customers,55,2,642.77,321.385
13035,3,Loyal Customers,74,2,921.88,460.94
13037,1,Loyal Customers,138,3,881.0699999999999,293.69
13038,1,Loyal Customers,80,3,908.46,302.82
13040,1,Loyal Customers,9,2,676.99,338.495
13043,2,At-Risk (High Value),273,1,516.42,516.42
13044,2,At-Risk (High Value),291,1,560.47,560.47
13045,1,Loyal Customers,99,1,305.28000000000003,305.28000000000003
13046,1,Loyal Customers,31,2,629.31,314.655
13047,4,Champions (High-Value Loyal),32,10,3237.54,323.754
13048,3,Loyal Customers,14,4,1835.91,458.9775
13049,1,Loyal Customers,64,2,656.6800000000001,328.34000000000003
13050,4,Champions (High-Value Loyal),15,17,5836.86,343.3447058823529
13052,2,At-Risk (High Value),212,1,348.15000000000003,348.15000000000003
13055,3,Loyal Customers,78,3,1214.41,404.80333333333334
13058,0,Potential Loyalists,25,3,271.4,90.46666666666665
13059,0,Potential Loyalists,250,1,183.4,183.4
13060,2,At-Risk (High Value),254,1,307.53,307.53
13061,1,Loyal Customers,72,1,248.61,248.61
13062,2,At-Risk (High Value),191,1,346.98,346.98
13064,1,Loyal Customers,13,4,1119.49,279.8725
13065,2,At-Risk (High Value),373,1,205.86,205.86
13066,1,Loyal Customers,24,2,470.8,235.4
13067,0,Potential Loyalists,82,1,115.46000000000001,115.46000000000001
13068,0,Potential Loyalists,10,2,344.0,172.0
13069,4,Champions (High-Value Loyal),1,24,4436.12,184.83833333333334
13070,2,At-Risk (High Value),192,1,228.8,228.8
13072,2,At-Risk (High Value),267,1,177.15,177.15
13075,3,Loyal Customers,130,1,919.61,919.61
13077,1,Loyal Customers,1,4,729.27,182.3175
13078,4,Champions (High-Value Loyal),3,26,12627.94,485.69
13079,0,Potential Loyalists,4,5,220.10000000000002,44.02
13080,0,Potential Loyalists,179,1,58.08,58.08
13081,4,Champions (High-Value Loyal),12,11,28337.38,2576.1254545454544
13082,4,Champions (High-Value Loyal),126,9,3613.63,401.51444444444445
13083,1,Loyal Customers,4,2,303.75,151.875
13085,2,At-Risk (High Value),158,2,416.08000000000004,208.04000000000002
13089,4,Champions (High-Value Loyal),3,97,58825.83,606.4518556701031
13090,4,Champions (High-Value Loyal),9,14,8910.82,636.4871428571429
13091,1,Loyal Customers,28,1,345.82,345.82
13092,1,Loyal Customers,71,5,477.83,95.566
13093,3,Loyal Customers,276,8,7832.47,979.05875
13094,1,Loyal Customers,21,12,1927.3200000000002,160.61
13095,0,Potential Loyalists,71,1,74.39999999999999,74.39999999999999
13097,4,Champions (High-Value Loyal),33,10,6010.42,601.042
13098,4,Champions (High-Value Loyal),1,28,28882.44,1031.5157142857142
13099,2,At-Risk (High Value),99,1,207.35999999999999,207.35999999999999
13101,0,Potential Loyalists,234,1,101.19,101.19
13102,4,Champions (High-Value Loyal),1,24,6424.09,267.67041666666665
13103,1,Loyal Customers,40,1,243.94,243.94
13104,1,Loyal Customers,3,6,1098.48,183.08
13106,0,Potential Loyalists,133,1,76.5,76.5
13107,3,Loyal Customers,44,4,1531.6200000000001,382.90500000000003
13108,2,At-Risk (High Value),373,1,350.06,350.06
13109,3,Loyal Customers,60,2,786.54,393.27
13110,4,Champions (High-Value Loyal),31,7,1488.67,212.66714285714286
13113,4,Champions (High-Value Loyal),1,24,12245.96,510.2483333333333
13115,3,Loyal Customers,12,4,2294.78,573.695
13116,3,Loyal Customers,138,1,501.14,501.14
13117,1,Loyal Customers,22,8,984.91,123.11375
13118,1,Loyal Customers,20,5,1197.81,239.56199999999998
13120,0,Potential Loyalists,239,1,30.599999999999998,30.599999999999998
13121,2,At-Risk (High Value),269,1,283.73,283.73
13122,3,Loyal Customers,94,2,922.39,461.195
13124,3,Loyal Customers,90,3,3866.33,1288.7766666666666
13126,4,Champions (High-Value Loyal),5,8,2099.64,262.455
13127,1,Loyal Customers,78,1,259.17,259.17
13130,0,Potential Loyalists,94,1,64.0,64.0
13131,1,Loyal Customers,23,3,1073.3,357.76666666666665
13132,0,Potential Loyalists,262,1,77.3,77.3
13133,0,Potential Loyalists,274,2,109.80000000000001,54.900000000000006
13134,3,Loyal Customers,86,4,1793.58,448.395
13135,3,Loyal Customers,197,1,3096.0,3096.0
13136,4,Champions (High-Value Loyal),56,5,2607.6099999999997,521.5219999999999
13137,4,Champions (High-Value Loyal),11,8,3650.41,456.30125
13138,1,Loyal Customers,22,6,962.39,160.39833333333334
13139,4,Champions (High-Value Loyal),16,7,5064.94,723.5628571428571
13140,1,Loyal Customers,108,3,423.72,141.24
13141,4,Champions (High-Value Loyal),85,5,2388.75,477.75
13142,1,Loyal Customers,19,1,307.09,307.09
13144,0,Potential Loyalists,333,1,110.95,110.95
13145,0,Potential Loyalists,40,4,618.52,154.63
13146,1,Loyal Customers,26,1,228.91,228.91
13147,0,Potential Loyalists,10,4,712.8000000000001,178.20000000000002
13148,4,Champions (High-Value Loyal),29,12,3707.12,308.9266666666667
13149,3,Loyal Customers,14,4,1676.06,419.015
13151,3,Loyal Customers,296,1,1257.8700000000001,1257.8700000000001
13153,3,Loyal Customers,6,1,486.22,486.22
13155,1,Loyal Customers,33,4,971.76,242.94
13157,3,Loyal Customers,49,4,1741.22,435.305
13158,1,Loyal Customers,95,4,1201.06,300.265
13159,4,Champions (High-Value Loyal),9,4,1437.85,359.4625
13160,0,Potential Loyalists,22,1,91.8,91.8
13161,0,Potential Loyalists,313,1,112.75,112.75
13162,3,Loyal Customers,122,4,1688.29,422.0725
13165,3,Loyal Customers,46,2,1021.48,510.74
13166,2,At-Risk (High Value),283,1,417.2,417.2
13167,1,Loyal Customers,19,4,791.3299999999999,197.83249999999998
13168,4,Champions (High-Value Loyal),36,4,1319.19,329.7975
13169,1,Loyal Customers,64,2,712.88,356.44
13170,1,Loyal Customers,27,1,116.00999999999999,116.00999999999999
13171,1,Loyal Customers,22,3,468.40999999999997,156.13666666666666
13173,1,Loyal Customers,4,2,353.65,176.825
13174,3,Loyal Customers,16,3,2817.03,939.0100000000001
13176,3,Loyal Customers,46,1,492.84,492.84
13177,1,Loyal Customers,65,1,282.45,282.45
13178,4,Champions (High-Value Loyal),26,11,5725.47,520.4972727272727
13182,1,Loyal Customers,45,1,121.18,121.18
13183,4,Champions (High-Value Loyal),8,9,3957.78,439.75333333333333
13184,4,Champions (High-Value Loyal),15,10,1701.29,170.129
13185,0,Potential Loyalists,268,1,71.4,71.4
13186,3,Loyal Customers,40,3,1575.89,525.2966666666667
13187,2,At-Risk (High Value),337,1,236.02,236.02
13188,0,Potential Loyalists,11,1,114.60000000000001,114.60000000000001
13189,1,Loyal Customers,19,2,260.68,130.34
13192,3,Loyal Customers,95,2,911.94,455.97
13193,0,Potential Loyalists,61,1,117.88,117.88
13194,0,Potential Loyalists,136,1,60.7,60.7
13196,4,Champions (High-Value Loyal),11,4,1797.78,449.445
13198,4,Champions (High-Value Loyal),10,6,3401.24,566.8733333333333
13199,4,Champions (High-Value Loyal),4,38,9817.12,258.34526315789475
13200,1,Loyal Customers,19,4,870.09,217.5225
13203,1,Loyal Customers,10,4,869.46,217.365
13207,0,Potential Loyalists,15,2,250.26000000000005,125.13000000000002
13208,4,Champions (High-Value Loyal),59,6,1223.9,203.98333333333335
13209,4,Champions (High-Value Loyal),30,8,5891.61,736.45125
13210,1,Loyal Customers,94,1,353.48,353.48
13211,3,Loyal Customers,10,3,1197.42,399.14000000000004
13212,1,Loyal Customers,20,3,788.08,262.6933333333333
13213,4,Champions (High-Value Loyal),57,5,1520.5800000000002,304.11600000000004
13216,2,At-Risk (High Value),268,1,333.74,333.74
13217,0,Potential Loyalists,122,3,533.98,177.99333333333334
13218,0,Potential Loyalists,127,1,62.63999999999999,62.63999999999999
13220,1,Loyal Customers,78,4,819.29,204.8225
13221,2,At-Risk (High Value),240,2,847.4100000000001,423.70500000000004
13223,0,Potential Loyalists,200,2,163.20000000000002,81.60000000000001
13224,3,Loyal Customers,60,2,2155.95,1077.975
13225,3,Loyal Customers,3,7,6463.84,923.4057142857143
13226,2,At-Risk (High Value),273,1,108.21000000000001,108.21000000000001
13227,2,At-Risk (High Value),202,1,257.7,257.7
13228,1,Loyal Customers,81,1,358.0,358.0
13229,2,At-Risk (High Value),226,1,160.95,160.95
13230,4,Champions (High-Value Loyal),4,14,2806.97,200.49785714285713
13232,4,Champions (High-Value Loyal),13,7,1357.6,193.94285714285712
13233,3,Loyal Customers,74,2,605.12,302.56
13235,3,Loyal Customers,212,1,1031.07,1031.07
13236,1,Loyal Customers,25,2,744.85,372.425
13238,1,Loyal Customers,17,4,700.73,175.1825
13239,2,At-Risk (High Value),262,1,329.56,329.56
13240,1,Loyal Customers,96,4,663.65,165.9125
13242,0,Potential Loyalists,112,3,270.4,90.13333333333333
13243,3,Loyal Customers,203,1,600.07,600.07
13244,0,Potential Loyalists,93,1,121.74000000000001,121.74000000000001
13245,1,Loyal Customers,51,1,430.5,430.5
13246,4,Champions (High-Value Loyal),18,6,1987.3,331.21666666666664
13247,1,Loyal Customers,18,4,501.12,125.28
13248,1,Loyal Customers,125,2,465.67999999999995,232.83999999999997
13249,1,Loyal Customers,92,3,711.4100000000001,237.13666666666668
13253,3,Loyal Customers,157,2,1030.4,515.2
13255,1,Loyal Customers,9,2,399.51,199.755
13258,1,Loyal Customers,12,3,698.58,232.86
13259,1,Loyal Customers,62,1,292.32,292.32
13260,1,Loyal Customers,61,1,557.62,557.62
13261,2,At-Risk (High Value),269,2,944.1,472.05
13262,2,At-Risk (High Value),263,1,200.29,200.29
13263,4,Champions (High-Value Loyal),1,35,7454.07,212.97342857142857
13265,4,Champions (High-Value Loyal),53,5,2107.6600000000003,421.53200000000004
13266,4,Champions (High-Value Loyal),11,12,3834.26,319.5216666666667
13267,4,Champions (High-Value Loyal),3,19,4521.49,237.97315789473683
13268,4,Champions (High-Value Loyal),18,11,3214.69,292.24454545454546
13269,4,Champions (High-Value Loyal),1,15,5346.23,356.4153333333333
13270,2,At-Risk (High Value),366,1,590.0,590.0
13271,1,Loyal Customers,37,1,217.38,217.38
13272,0,Potential Loyalists,31,2,276.56,138.28
13273,1,Loyal Customers,113,1,138.98,138.98
13276,1,Loyal Customers,64,2,590.9300000000001,295.46500000000003
13277,0,Potential Loyalists,16,4,258.4,64.6
13278,3,Loyal Customers,41,1,542.73,542.73
13279,0,Potential Loyalists,78,1,137.75,137.75
13280,1,Loyal Customers,122,3,814.86,271.62
13282,1,Loyal Customers,18,3,1132.14,377.38000000000005
13283,0,Potential Loyalists,60,2,93.66,46.83
13284,2,At-Risk (High Value),331,1,201.19,201.19
13285,3,Loyal Customers,23,4,2709.12,677.28
13291,2,At-Risk (High Value),156,1,361.11,361.11
13292,1,Loyal Customers,39,2,578.94,289.47
13294,3,Loyal Customers,190,2,873.74,436.87
13295,2,At-Risk (High Value),360,1,201.20000000000002,201.20000000000002
13296,0,Potential Loyalists,137,1,87.4,87.4
13297,3,Loyal Customers,8,4,2089.85,522.4625
13298,1,Loyal Customers,1,1,360.0,360.0
13299,0,Potential Loyalists,268,1,142.5,142.5
13300,2,At-Risk (High Value),169,1,371.89,371.89
13301,1,Loyal Customers,104,4,618.09,154.5225
13302,0,Potential Loyalists,155,1,63.75,63.75
13304,2,At-Risk (High Value),351,1,300.42,300.42
13305,4,Champions (High-Value Loyal),4,10,2000.86,200.08599999999998
13307,0,Potential Loyalists,120,1,15.0,15.0
13308,3,Loyal Customers,23,3,1385.51,461.83666666666664
13309,4,Champions (High-Value Loyal),7,5,1456.79,291.358
13310,1,Loyal Customers,28,3,1132.03,377.3433333333333
13311,1,Loyal Customers,4,2,598.57,299.285
13313,1,Loyal Customers,22,5,1555.3200000000002,311.064
13314,1,Loyal Customers,2,3,775.94,258.6466666666667
13316,3,Loyal Customers,37,4,5977.73,1494.4325
13317,4,Champions (High-Value Loyal),66,6,2273.6800000000003,378.9466666666667
13318,1,Loyal Customers,1,3,640.76,213.58666666666667
13319,4,Champions (High-Value Loyal),5,26,10845.55,417.1365384615384
13320,3,Loyal Customers,78,4,1548.7,387.175
13321,1,Loyal Customers,72,2,567.36,283.68
13322,1,Loyal Customers,17,1,199.48000000000002,199.48000000000002
13323,1,Loyal Customers,3,5,787.85,157.57
13324,4,Champions (High-Value Loyal),36,10,7121.95,712.1949999999999
13325,3,Loyal Customers,82,1,675.3,675.3
13327,4,Champions (High-Value Loyal),39,8,3627.77,453.47125
13328,3,Loyal Customers,316,1,1308.48,1308.48
13329,1,Loyal Customers,32,2,789.0,394.5
13330,3,Loyal Customers,93,3,1140.9299999999998,380.30999999999995
13332,1,Loyal Customers,14,1,350.9,350.9
13334,3,Loyal Customers,82,3,3536.82,1178.94
13336,3,Loyal Customers,77,1,795.12,795.12
13338,2,At-Risk (High Value),158,1,487.02,487.02
13339,3,Loyal Customers,201,1,860.12,860.12
13340,4,Champions (High-Value Loyal),45,7,10736.48,1533.782857142857
13341,3,Loyal Customers,261,1,775.85,775.85
13343,2,At-Risk (High Value),178,1,353.43,353.43
13344,3,Loyal Customers,68,3,2543.7200000000003,847.9066666666668
13345,2,At-Risk (High Value),288,1,389.5,389.5
13347,1,Loyal Customers,70,1,341.36,341.36
13348,1,Loyal Customers,64,1,233.76,233.76
13349,1,Loyal Customers,11,1,247.32,247.32
13350,1,Loyal Customers,16,2,979.1200000000001,489.56000000000006
13351,1,Loyal Customers,66,1,373.94,373.94
13352,1,Loyal Customers,60,1,397.97999999999996,397.97999999999996
13354,3,Loyal Customers,71,1,743.53,743.53
13355,3,Loyal Customers,122,1,674.7,674.7
13356,3,Loyal Customers,80,1,768.24,768.24
13357,3,Loyal Customers,257,1,609.95,609.95
13358,2,At-Risk (High Value),269,1,439.03,439.03
13359,1,Loyal Customers,64,1,439.56,439.56
13362,3,Loyal Customers,9,4,3090.7400000000002,772.6850000000001
13363,3,Loyal Customers,18,2,992.5,496.25
13364,0,Potential Loyalists,71,1,134.95999999999998,134.95999999999998
13365,3,Loyal Customers,34,2,2225.37,1112.685
13366,0,Potential Loyalists,50,1,56.160000000000004,56.160000000000004
13368,2,At-Risk (High Value),257,2,623.4,311.7
13369,2,At-Risk (High Value),366,1,308.28000000000003,308.28000000000003
13370,2,At-Risk (High Value),372,1,754.87,754.87
13372,1,Loyal Customers,90,1,378.64,378.64
13373,3,Loyal Customers,61,3,3312.25,1104.0833333333333
13375,3,Loyal Customers,89,1,778.65,778.65
13376,1,Loyal Customers,99,3,1019.76,339.92
13379,1,Loyal Customers,26,3,572.56,190.85333333333332
13381,4,Champions (High-Value Loyal),32,6,3639.31,606.5516666666666
13382,2,At-Risk (High Value),281,1,222.99,222.99
13384,4,Champions (High-Value Loyal),31,7,4151.93,593.1328571428572
13385,2,At-Risk (High Value),330,1,534.57,534.57
13388,1,Loyal Customers,131,2,677.0999999999999,338.54999999999995
13389,1,Loyal Customers,11,3,797.96,265.9866666666667
13390,3,Loyal Customers,75,1,544.08,544.08
13391,0,Potential Loyalists,204,1,59.8,59.8
13394,4,Champions (High-Value Loyal),2,8,2520.02,315.0025
13395,2,At-Risk (High Value),185,1,307.72,307.72
13396,3,Loyal Customers,29,2,1360.99,680.495
13397,1,Loyal Customers,73,5,1544.13,308.826
13398,2,At-Risk (High Value),192,1,457.34,457.34
13402,1,Loyal Customers,127,2,621.23,310.615
13403,0,Potential Loyalists,18,1,75.0,75.0
13404,0,Potential Loyalists,1,2,252.49,126.245
13405,1,Loyal Customers,74,3,572.451,190.817
13408,4,Champions (High-Value Loyal),2,62,28117.04,453.5006451612903
13410,1,Loyal Customers,24,5,1003.0600000000001,200.61200000000002
13411,1,Loyal Customers,107,1,213.55,213.55
13414,3,Loyal Customers,134,3,1390.5,463.5
13416,1,Loyal Customers,44,2,712.5,356.25
13417,1,Loyal Customers,5,2,640.8299999999999,320.41499999999996
13418,4,Champions (High-Value Loyal),12,18,6127.43,340.4127777777778
13419,1,Loyal Customers,64,1,221.06,221.06
13420,0,Potential Loyalists,150,2,159.85,79.925
13421,3,Loyal Customers,40,2,1851.08,925.54
13422,3,Loyal Customers,64,1,2626.3,2626.3
13425,3,Loyal Customers,108,3,1624.21,541.4033333333333
13426,4,Champions (High-Value Loyal),1,10,3641.32,364.132
13427,1,Loyal Customers,19,3,582.6,194.20000000000002
13428,1,Loyal Customers,10,1,218.47,218.47
13429,1,Loyal Customers,11,4,1006.8000000000001,251.70000000000002
13430,3,Loyal Customers,19,2,679.45,339.725
13431,3,Loyal Customers,67,2,1269.1,634.55
13434,1,Loyal Customers,74,2,534.24,267.12
13435,4,Champions (High-Value Loyal),5,7,3809.89,544.27
13436,1,Loyal Customers,2,1,196.89,196.89
13437,4,Champions (High-Value Loyal),14,7,3408.06,486.86571428571426
13439,2,At-Risk (High Value),255,1,283.71,283.71
13441,1,Loyal Customers,92,1,296.64,296.64
13447,1,Loyal Customers,23,3,1129.14,376.38000000000005
13448,4,Champions (High-Value Loyal),17,6,3539.37,589.895
13449,1,Loyal Customers,24,1,291.88,291.88
13450,4,Champions (High-Value Loyal),27,6,2043.72,340.62
13451,4,Champions (High-Value Loyal),26,5,2976.15,595.23
13452,0,Potential Loyalists,259,2,590.0,295.0
13453,2,At-Risk (High Value),166,2,356.98,178.49
13455,3,Loyal Customers,25,2,1058.3400000000001,529.1700000000001
13456,4,Champions (High-Value Loyal),18,6,1766.72,294.4533333333333
13458,4,Champions (High-Value Loyal),7,14,9646.57,689.0407142857142
13460,1,Loyal Customers,29,2,183.44,91.72
13461,3,Loyal Customers,39,3,1445.0,481.6666666666667
13462,2,At-Risk (High Value),253,1,151.5,151.5
13464,3,Loyal Customers,58,1,674.68,674.68
13466,2,At-Risk (High Value),184,1,307.9,307.9
13467,3,Loyal Customers,11,2,1083.71,541.855
13468,4,Champions (High-Value Loyal),2,37,5704.97,154.1883783783784
13470,0,Potential Loyalists,99,2,165.0,82.5
13471,4,Champions (High-Value Loyal),1,4,2531.58,632.895
